GeneAcc,HKR1T1,LIR1T1,HKR2T1,LIR2T1,UIR1T1,LIR3T1,HKR1T2,LIR1T2,HKR2T2,LIR2T2,UIR1T2,LIR3T2,HKR1T3,LIR1T3,HKR2T3,LIR2T3,UIR1T3,LIR3T3
24307965,,,,,,,,,,,,,41058.4331996407,45743.98046875,29319.4418281326,42843.3359375,70570.9064226801,66275.96875
7661948,2170.4918616629,4091.5339355469,,4422.9799804688,6128.0244470755,7284.8745117187,,,,,,,,,,,,
4758412,14878.825881526,20368.150390625,8233.8514623861,11402.4951171875,50037.6592383668,50779.578125,,,,,,,,,,,,
4507509,20926.8678691996,16990.73046875,42524.3727921216,38238.734375,36754.6042376233,37771.09765625,24968.0753513912,20292.62109375,54358.3885425387,55774.275390625,51909.0413161469,46398.041015625,,,,,,
5803149,,,,,,,,,,,,,6255.8239974424,4964.3364257813,20497.4458953381,7768.779296875,5775.810285352,6499.28125
14141193,50310.8168491177,130124.1796875,39307.0462174788,104408.30859375,106344.87475887,303559.46875,37498.9850490872,87206.49609375,26742.3994233793,72286.85546875,69447.0684654545,200758.25,38054.1319275833,97528.796875,33150.3239488836,79041.72265625,78926.5429427651,267412.828125
156151394,40180.3359706486,66433.2578124999,64738.645567139,64115.169921875,126338.47838627,164754.171875,,,,,,,13035.4198309887,18809.849609375,20238.3661427948,20269.109375,36164.1139596954,44034.74609375
19923264,14841.6398898056,18739.466796875,7267.2406555198,6745.2338867188,28996.7758450818,26841.931640625,,,,,,,,,,,,
4885413,125492.2906316,79796.0615234375,68490.6430832228,78829.3369140625,62437.3129722084,65433.8154296875,17473.5650868833,11693.7451171875,11504.3428424838,10405.68359375,10654.3399491698,8622.48046875,45172.746881013,33761.5703125,28341.1413170084,34492.9765625,21479.2079077546,18665.376953125
4506661,,,,,,,,,,,,,39211.6234295531,65639.734375,30860.8459925192,123870.0078125,61361.071639548,177016.90625
4758302,23642.4599892565,12859.1240234375,35866.1005088493,972.8159790039,19120.9304187703,9065.8173828125,87255.4992801402,51540.4677734375,91612.9356828091,7074.0155639649,55713.2345901117,28633.0400390625,56222.070199115,35804.1533203125,73525.4730695552,5637.5041503906,41010.9232051088,20907.357421875
7661922,42240.6866320963,48062.7373046875,18864.4514169637,56051.08203125,94038.4148571982,104503.45703125,27695.3587183236,36459.67578125,15379.0593785822,38828.390625,73032.0468053903,83670.33203125,43473.90529671,55384.9111328125,24424.7470855773,60580.4345703125,114313.857416853,128438.603515625
4506363,1769.3272903827,1824.3846435547,,2272.2004394531,1741.3659964682,4151.8642578125,4714.5485539725,6816.7767333984,3504.064630412,9715.7546386719,10233.628112743,18689.6455078125,,,,,,
4503477,384441.513107519,316599.7734375,474592.192101511,385253.6875,333392.828286328,370942.0234375,121683.081377774,90353.296875,140041.722463477,115503.9375,97994.8278955643,105379.796875,392890.447292131,307249.12890625,494321.104992098,382565.169921875,355729.631366208,394112.6875
8923579,,,,,,,,,,,,,25116.3629982438,41966.59375,15303.5994025995,41286.78515625,52805.3552644735,97240.1171874999
767914977,,,,,,,,,,,,,31449.2410419261,48345.55078125,34249.2437978475,29636.119140625,92328.8483690019,87347.4140625001
157389005,,,595.5229919122,,,595.7881469727,,,,,,,,,,,,
11024700,,,,,,,6109.7548816274,5220.4565429688,11643.8568186855,12299.7373046875,7932.6438526492,6395.9013671875,,,,,,
5453549,,,,,,,7205.782487042,6613.5859375,5536.2236466712,9822.544921875,15261.4551847699,10944.794921875,,,,,,
18104948,32636.5972988201,47909.88671875,38285.2442383476,82262.3359375,37530.2922432132,111653.83984375,,,,,,,,,,,,
6005731,105540.242864239,117357.1328125,19911.135936513,58490.80859375,149745.627662297,156326.328125,11002.1127533077,14186.537109375,4314.3601403089,8704.740234375,25621.0188001592,34282.859375,27589.8069390844,38354.03515625,6268.9250289883,25040.0166015625,62367.2178848139,70293.759765625
4506613,971.5679063429,1601.7795410156,,448.7030029297,1386.6657419331,2635.6420898438,1343.786272123,2319.1049804688,1329.6682550149,1673.0198974609,1903.9013740197,4380.2348632813,4011.8981122918,2971.6452636719,3648.7088269262,1018.4442138672,2094.2142173063,8044.107421875
52632383,33550.1880366242,36276.431640625,52000.1542127929,55671.6484375,74898.7172514068,86978.5429687501,18809.2290565993,22869.638671875,31007.3373555519,29781.9521484375,41814.5261822474,45355.2333984375,,,,,,
5031631,68504.8867752359,92491.921875,11141.3008353157,116494.51953125,69023.0960592946,115017.5234375,28753.7040643693,38962.04296875,4870.9099584407,40773.72265625,25969.8292651423,43157.40625,,,,,,
740087210,25067.9088918775,48965.6767578125,50143.2460022688,105949.333984375,26346.3280452607,59873.197265625,38060.3452247726,79355.7172851563,22108.949063752,65372.5478515625,34024.617052961,102650.518554688,28088.6715056072,56476.5209960938,19329.9439652238,52750.87890625,31032.3668770521,74376.8583984375
5453603,,,,,,,,,,,,,2522.2114511984,6779.1416015625,1556.2878053272,8584.9248046875,3709.1913396617,13465.9375
7657257,27384.8671519861,29706.3994140625,16291.2160348176,32040.111328125,43278.8817663187,60935.783203125,26410.17314559,33137.8984375,13134.0261930565,31904.8251953125,41405.91545859,57721.63671875,17738.7933795461,22517.5400390625,9622.0299404479,19272.298828125,33621.5050369923,45607.4208984375
4885375,23735.8476508133,43076.96875,15344.0240531737,23059.126953125,24973.3035332242,34285.05859375,,,,,,,,,,,,
4508047,,,,,,,,,318.0101160698,326.2225341797,,,,,,,,
4501881,733501.098336612,547636.234375,3557172.35219175,1027598.21777344,288973.585043005,400093,584596.759105166,460679.40625,3002326.88504137,895058.45703125,258964.193161194,352858.09375,614391.32373707,447612.431640625,3271722.47569489,935120.306640625,254738.924025913,347120.057617187
8922331,,,,,,,43818.7648778433,85624.765625,34123.3580113873,66035.484375,72747.5923698675,47752.7578125,,,,,,
568815719,21449.6963967367,20574.9609375,37970.5177051528,28583.546875,30624.9177317962,41523.08203125,25721.7588852166,23693.302734375,47290.071223935,45156.74609375,35545.354642794,53764.95703125,,,,,,
669033311,109243.766129957,86588.4306640625,111945.591382246,70203.1748046875,107231.701891894,72505.1904296875,,,,,,,,,,,,
4504253,32918.8356605419,67653.2031250001,16013.8709882447,29934.681640625,30461.467960004,41947.8984375,38059.7736456301,46451.61328125,23295.0678052026,32781.82421875,36623.1002131516,36888.53125,67873.6064051963,69822.04296875,48556.5786882932,52618.19921875,48073.418669705,74770.29296875
4506723,,,,,,,,,,,,,2873.5802695888,10536.033203125,,3718.7971191406,5414.1845693162,3587.3852539063
4885377,,,,,,,26725.7354785211,61230.3398437501,2452.6464908474,19428.630859375,22241.9365625302,24391.93359375,,,,,,
42794771,34743.9187950371,36759.53125,48613.0328173714,70249.03125,59399.2908528252,59910.8203125,,,,,,,,,,,,
33589861,44128.8943833213,50577.92578125,29551.1091307945,34346.7216796875,105570.178555352,113742.46484375,49214.5110533161,59578.76171875,36192.4793899567,37314.7758789062,129202.884569958,138455.74609375,69531.9652527776,76914.0556640625,45940.3700061101,54556.5903320312,179896.883809364,184386.90625
46249393,189005.360248254,272160.734375,75690.9448552728,178219.146484375,469721.969982237,622831.453125,74032.3717884603,113971.224609375,30942.4957268414,77093.9374999999,192263.626232872,268629.87109375,90252.2128195205,133993.9609375,42457.6808290967,94220.40234375,241609.726226768,307403.984375
11321585,,,,,,,11089.2134559327,23122.3359375,7427.7753585455,20869.69921875,36310.1037411342,50337.53515625,,,,,,
531990816,,,,,,,43636.3359887714,41748.7438964844,38151.5689107658,70460.6918945313,22759.0175283679,35595.6259765625,,,,,,
746815975,6094.8466918111,8046.4672851563,3964.9050395301,14646.6284179687,5953.5981725679,29524.0751953125,4669.513272606,7123.6328125,2144.916164157,11391.7451171875,8132.9034033824,16177.7880859375,2854.438878705,5503.7080078125,2319.4921536276,7913.9135742188,4206.2676561913,13468.5595703125
4506711,,,,,,,,,,,,,2167.5100754371,2753.6315917969,1623.2149985525,6468.95703125,3807.629627977,7900.8959960938
5453559,22246.8823071643,35994.93359375,37933.525686538,26644.556640625,25795.8867858014,56911.29296875,,,,,,,,,,,,
4759076,11520.4833170227,19871.49609375,41136.4808090276,40271.24609375,76622.3605894557,114271.34375,2653.1540741328,4634.1176757813,11001.5925603818,12217.97265625,23103.5299019081,36412.30078125,,,,,,
6912634,165353.516569397,370403.4375,153312.719941101,432237.609375,326552.357539605,1084205.5,90302.53270162,219511.48828125,81510.8996636979,252437.671875,177901.406185919,641015.828125,,,,,,
5802974,,,,,,,17802.1218013331,19186.248046875,15719.2181484326,22015.96875,18908.3629509807,13952.7822265625,44435.0702513719,44753.4306640625,51380.1907426575,66847.2607421875,49975.5368172439,46038.3671875
14251209,2063.3982435685,,846.1974388696,2256.5358886719,,,,,,,,,,,,,,
56676393,,,,,,,92980.1176238681,69191.052734375,145623.319028998,33111.7221679688,33099.2414501268,22384.4614257813,62022.8643564681,42692.38671875,105788.748920453,22194.220703125,27756.409968234,18576.771484375
4506765,211849.505858752,107287.028564453,3016651.68066542,1527859.29296875,56184.7410535976,60586.8732910156,100453.961323025,47419.7351074219,1775279.30869242,954154.3203125,15689.67346587,15216.9922485352,110123.079528465,60513.3100585938,2003085.92923676,1005394.8671875,20049.402318873,14229.1937255859
61743954,79677.7953876407,65221.45703125,133865.23781158,80106.5078125001,104802.610682266,93075.5703125001,,,,,,,,,,,,
23110962,9159.748379564,12032.984375,7988.7255908245,6995.5693359375,10103.8127131861,10918.955078125,,,,,,,,,,,,
17986283,22653.9251399499,24449.0173339844,13335.6861748893,28290.2108154297,30640.304493826,69381.1079101563,7043.846699904,8553.2657470703,4560.1217859508,8907.6335449219,9164.9176390854,25763.2465820312,4150.4261023935,5448.318359375,4588.3455263635,7501.9140625,4023.730358354,15086.0556640625
380837121,,,,,,,6572.3396698221,2752.6499023438,1516.5999708904,3965.7434082031,4614.6051151727,5450.6069335938,,,,,,
22208967,34255.4437857688,16226.9609375,5796.0409695603,23682.8940429687,33339.4419713757,26792.9428710938,42841.9022987935,21864.2352294922,6670.3789849536,27490.4851074219,32441.2199453808,33701.6284179687,31790.7296736428,17746.1147460938,5387.0120026707,22753.0615234375,28347.1368426486,23124.2041015625
4506773,4879.3079689381,12510.3251953125,5007.0188915434,5658.1318359375,5802.7410271864,9102.98046875,,,,,,,,,,,,
4506607,8247.8655938286,8695.138671875,8288.8805630386,13292.181640625,10464.1826131581,18177.552734375,6389.7951987653,11094.599609375,14972.4665673973,21149.2216796875,8674.4886931129,32794.3359375,4916.0325329196,8917.5263671875,5701.096478097,13519.5654296875,6659.5947845503,13794.76171875
30089972,86778.4324474472,97595.9453125,33725.4718837373,103076.4921875,74268.4388886811,152892.8125,,,,,,,,,,,,
72534684,34029.4379518409,40175.67578125,36779.9991776023,28475.6416015625,46657.1789273529,44889.87109375,,,,,,,,,,,,
282396088,2403.5130369503,4457.4067382813,,2915.9130859375,3667.821621497,3692.6613769531,,,,,,,,,,,,
15055543,85733.8991961293,65135.259765625,141833.857426621,109636.333984375,110455.807417611,110419.40234375,,,,,,,65363.7879741463,45677.568359375,108401.205001014,91602.505859375,83016.7607559691,79915.3857421875
567757558,,,,,,,,,,,,,34855.6327518283,18820.3798828125,43509.6043792253,18003.0708007813,17100.773754229,9301.1240234375
4757804,19823.3973542278,11311.2177734375,22397.3326611264,10732.1201171875,17893.3659299819,10208.44921875,28637.6865217575,16190.5791015625,38703.3583546996,15502.5126953125,31563.0416272547,12229.92578125,,,,,,
53692187,41730.0771381195,42706.8671875,47909.6883261022,35257.93359375,36219.2919111689,49939.6484375,,,,,,,,,,,,
20127408,85316.1771777462,158867.0625,108389.292030448,113949.6484375,211329.901945784,283509.3125,24235.8788522177,36632.765625,26352.8630136733,24965.201171875,53956.1657772368,82368.9765625,,,,,,
409971425,,,,,,,4570.8511156669,5833.751953125,4500.1247494283,10592.4609375,12909.1883180401,19505.044921875,,,,,,
20070197,141337.881970419,137568.0859375,74580.3201905295,190115.77734375,255005.012591382,340969.7421875,76821.7460147013,75281.25390625,46041.3860444279,106174.8984375,152771.448627758,188240.8828125,35254.3772614253,30552.8203125,19895.4136952709,40730.361328125,72557.0844728436,75949.86328125
71274186,36754.034854485,38329.859375,71230.8639070514,90181.2578125,41910.0111663479,38887.078125,,,,,,,,,,,,
