"geneAcc","geneSym","logFC","FC","p.val.paired.ttest","adj.pvalue.FDR","significant","status.Live"
"6031192","SLC25A3",-0.0885750693184058,0.940451161738009,0.769393497907181,0.801158097848867,"no","down"
"4826898","PFN1",-0.637525489381286,0.642814559340001,0.0630824820912439,0.103519970611272,"no","down"
"388240801","LMNB2",0.256120863005439,1.19426323330303,0.0195854552699578,0.0407134181565469,"no","up"
"4506681","RPS11",0.583572065751113,1.49855503230564,0.0261387615317292,0.050312202647539,"no","up"
"34932414","NONO",-0.0224945617167052,0.984528884542307,0.769862859651645,0.801158097848867,"no","down"
"5803013","ERP29",0.238263180652218,1.17957175356741,0.267744755453854,0.337648558601904,"no","up"
"5803187","TALDO1",-0.626890305302506,0.647570735317966,3.39952107145817e-06,0.000122817157643702,"yes","down"
"4506381","RAC2",0.580622888723315,1.49549479447157,0.00146413517943165,0.00585654071772662,"yes","up"
"72534660","SRSF7",-0.153399651793926,0.899129203108803,0.290379033986556,0.357389580291146,"no","down"
"67782305","SOD2",-0.268980517234006,0.82990579291428,0.299790518193765,0.367207524677531,"no","down"
"284448551","CYB5R3",0.175903198571525,1.12967141374443,0.244082072128446,0.318801073800419,"no","up"
"14141152","HNRNPM",0.444631306750413,1.36096626530212,0.00124189620324419,0.00529875713384187,"yes","up"
"144226251","CHI3L1",-0.267477457256216,0.830770874008197,0.0928730219541355,0.141520795358683,"no","down"
"4826998","SFPQ",-0.160402404996976,0.894775460077382,0.0826903358160939,0.129077597371464,"no","down"
"20127499","SRSF6",0.160134133717865,1.11739102201204,0.340886609890571,0.413587545649224,"no","up"
"255958282","PLIN3",-0.0533911652555368,0.963668487969685,0.696656386680516,0.75250647675195,"no","down"
"469608410","TAGLN2",-1.25157106312694,0.419990597996944,1.12999701477066e-06,0.000122817157643702,"yes","down"
"55956899","KRT9",0.546581587671529,1.46062070595798,0.00652951940972395,0.0189949655555606,"yes","up"
"94721250","VAPA",0.176580526200464,1.1302019051391,0.523932053409182,0.588274586283994,"no","up"
"193211614","NSDHL",0.241425967822593,1.18216053823396,0.128749030223132,0.185167144590571,"no","up"
"34147630","TUFM",0.00696468783895554,1.0048392251505,0.956855129651752,0.968201237908492,"no","up"
"153792590","HSP90AA1",-0.429657507789496,0.742438017331875,0.0181802456422919,0.0387845240368893,"yes","down"
"5453832","HYOU1",-0.144319104593329,0.90480630985329,0.226569728005414,0.300527722121171,"no","down"
"747165389","RPSA",-0.0181544391930331,0.987495145329176,0.836098125030265,0.859602891597381,"no","down"
"4758988","RAB1A",0.16334700161276,1.11988221390545,0.346971504180647,0.418984457878517,"no","up"
"11128019","CYCS",-0.72308197686116,0.605801906342906,0.0421299904823937,0.0748977608575889,"no","down"
"7657532","S100A6",-0.968110689860723,0.511175044219766,0.0268746876718551,0.0513426868954843,"no","down"
"38045913","NME1",-0.577245530975762,0.670242218160761,7.20596656527047e-06,0.000131766245764946,"yes","down"
"4505865","PLAUR",1.13195038581886,2.19154816441196,0.00122931928282547,0.00529875713384187,"yes","up"
"15150811","MRPS36",0.268424688502918,1.20449189730238,0.011599671814858,0.0277524858374173,"no","up"
"7705421","HSD17B7",0.672898325564255,1.59427259220529,0.0131090520840359,0.0300766262160063,"yes","up"
"7657176","CNPY2",0.335109940223518,1.26147353545147,0.0385472446987068,0.069493624245556,"no","up"
"4757952","CDC42",0.635996404272639,1.55401066439638,0.000668797793546738,0.00349412724791765,"yes","up"
"22538442","CTSZ",-0.242842181482967,0.845078823762833,0.375093977862372,0.44662352712915,"no","down"
"8922601","ARL8B",0.960537544747918,1.94603484772356,9.58138392330543e-05,0.000816149918452239,"yes","up"
"4758516","HDGF",-0.577724245058238,0.670019855740113,0.00526489500539131,0.0156722455974439,"yes","down"
"18379366","ZMPSTE24",0.534131582857963,1.44807023946666,0.00288612816041325,0.0098697332918501,"yes","up"
"14043070","HNRNPA1",-0.0253790635220739,0.982562399488604,0.842389792235917,0.862607147249579,"no","down"
"555943903","TPT1",-0.136760594703023,0.909559174353146,0.0611673294367929,0.101810579077819,"no","down"
"10835049","RHOA",0.294147718117348,1.22616040067564,0.0925011587241147,0.141520795358683,"no","up"
"4507949","YWHAB",-0.464332877833687,0.724806160204055,0.000530726632270765,0.00289076633747481,"yes","down"
"4506699","RPS21",0.209913546798285,1.15661887168206,0.421337996707724,0.48681913737421,"no","up"
"18104967","PTGS1",0.0729576604424658,1.05187090892213,0.00288286832651463,0.0098697332918501,"no","up"
"15431290","RPL11",0.921079690864108,1.89353185354627,0.00075356337203469,0.00385824446481761,"yes","up"
"4885379","HIST1H1E",0.156089342422852,1.11426265212578,0.28594155592164,0.35362820442483,"no","up"
"4503117","CSTB",-1.19957782508914,0.435402674608988,0.126551503917936,0.183958835801956,"no","down"
"15431293","RPL15",1.59137941722569,3.0133733220843,4.48542010959249e-06,0.000122817157643702,"yes","up"
"5032057","S100A11",-0.609655529020529,0.655353161326387,0.0224733332404422,0.0442551793042554,"yes","down"
"260099723","LDHA",-0.465682539418697,0.724128410876674,0.0219795819223593,0.0437091800736662,"yes","down"
"31377697","COLGALT1",0.0896307581748612,1.06409780354537,0.405765468420243,0.476495228970561,"no","up"
"56699409","RBMX",0.346050175391111,1.27107589519765,0.0616705315388187,0.101855845638307,"no","up"
"6005721","ERLIN2",0.436068964458595,1.35291290215065,0.0534102920497602,0.0917653339915343,"no","up"
"157266300","ANPEP",0.100905733112137,1.07244653998411,0.596249294738041,0.659469820770735,"no","up"
"313482810","HSD17B4",0.68674230220619,1.60964473079739,0.0110646235525111,0.0269766059946936,"yes","up"
"98986464","TMED10",0.485101844721331,1.39968467058152,0.103405529706781,0.15301627517304,"no","up"
"18379349","VAT1",0.382139449958597,1.30327311680188,0.0848364570021662,0.131625048439725,"no","up"
"314122177","CALU",0.146241378308307,1.10668249742004,0.0449058559637524,0.0792820629429008,"no","up"
"4503301","DECR1",-0.00501744364389722,0.996528213719851,0.896953173161826,0.914820766252699,"no","down"
"4758638","PRDX6",-0.340339933834553,0.789855180957228,0.00419214561150939,0.0134148659568301,"no","down"
"10880989","RAB18",0.272636496109779,1.20801343192768,6.23680878659422e-06,0.000122817157643702,"no","up"
"354721184","RAB5C",0.167002413726763,1.12272330046435,0.0164009785200408,0.035581783907885,"no","up"
"4557581","FABP5",-1.16690198710041,0.445376706995459,0.0986727996215629,0.148589627665412,"no","down"
"4504041","GNAI2",0.777382736901188,1.71401856636014,6.41474106040159e-05,0.000632405557811836,"yes","up"
"4506663","RPL8",1.53906529327889,2.90606161827371,0.000200835047412484,0.00130181720959488,"yes","up"
"13775198","SH3BGRL3",-0.601321542043785,0.659149882210268,0.000112426218974408,0.000899409751795267,"yes","down"
"7706563","RAB8B",0.407026581985864,1.32595019100891,0.0118016421817168,0.0279742629492547,"yes","up"
"19923231","RAB6A",0.887775021041936,1.85032028809791,0.0200386354989254,0.0407134181565469,"yes","up"
"4557579","FABP4",-1.26937007910451,0.414840864461981,0.00699932807981484,0.0196224398371401,"yes","down"
"5031873","LMAN1",0.462293684874341,1.37773047808228,0.0880331119268539,0.135761907549847,"no","up"
"238624110","HIST2H2BF",0.0447792960889792,1.03152536417723,0.707209224466752,0.760695636401212,"no","up"
"83627705","UQCRH",1.03761557216225,2.05283201052504,0.00720511462769989,0.0196224398371401,"yes","up"
"746817424","RPL10",1.25957092079278,2.394245218791,0.000165394788257484,0.00114435312956529,"yes","up"
"5453597","CAPZA1",0.0977517354664368,1.07010453486075,0.363108937229541,0.434373308087675,"no","up"
"4506901","SRSF3",-0.11386553697163,0.924108697830291,0.107355159376055,0.157947820691208,"no","down"
"21614525","GPC4",0.977484305092847,1.96902892572765,3.25980733130173e-06,0.000122817157643702,"yes","up"
"10800140","HIST1H2BB",-0.497556409048929,0.708305471015866,0.143535338316538,0.204139147827965,"no","down"
"15431301","RPL7",1.22956933603087,2.34496978879636,2.23313858107118e-06,0.000122817157643702,"yes","up"
"62420877","ETFB",0.326722028853816,1.25416053596377,0.0753946454758551,0.118883533990448,"no","up"
"4885063","ALDOC",-0.806095428698892,0.571927654547659,0.00175533273192491,0.00680856332382997,"yes","down"
"16579885","RPL4",1.6815775134068,3.20778514275515,0.0025170910455577,0.00920536153803959,"yes","up"
"19923483","RAB14",0.298500651604098,1.22986558761926,0.0938429841003294,0.142152685974463,"no","up"
"14110420","HNRNPD",-0.560302508910796,0.678159950066949,0.000799361593516677,0.00386106731962772,"yes","down"
"31543615","DHRS3",0.0391928619736248,1.02753879336478,0.762507081702226,0.800007429982664,"no","up"
"29893557","UBE2G2",-0.0310618145000667,0.978699715596247,0.71078666117123,0.761344708200146,"no","down"
"4504425","HMGB1",-0.577937829674575,0.669920669607776,0.00178837951383301,0.00683321127673507,"yes","down"
"10835145","IL1B",0.0269511313055553,1.01885668409824,0.915907175016174,0.930445384143414,"no","up"
"256222019","RAB10",0.582586812317231,1.49753198002546,0.00801707654003129,0.0211584700437939,"yes","up"
"27894317","IL1RN",-0.461259030593048,0.726352099227067,0.0518746498115664,0.0898474501968399,"no","down"
